"COL 1","COL 2","COL 3","COL 4","COL 5","Customer_ID"
"Ada - Your Health Guide","This easy use. It asks symptoms, questions asks, leading diagnosis could be, look one.","Positive","0.43333333333333335","0.8333333333333334","4078"
"Ada - Your Health Guide","Downloaded seemed cool. Entered symptoms last two major illness' I've diagnosed options suggested app.","Positive","0.13749999999999998","0.4055555555555556","4079"
"Ada - Your Health Guide","Really neat, though licensed professional great! Useful determining flu cold also informative causes, treatment info possible afflictions.","Positive","0.16666666666666666","0.5083333333333333","4080"
"Ada - Your Health Guide","I felt listened to, asked lot questions made feel like really cared. They super helpful. And put mind rest doctor. Super dooper 100% recommend it!","Positive","0.31666666666666665","0.5111111111111111","4081"
"Ada - Your Health Guide","This really helpful think might sick. WebMD tells cancer get stomach ache ADA gives informed list possible diseases. ADA smart helpful.","Negative","-0.07499999999999998","0.6749999999999999","4082"
"Ada - Your Health Guide","Did scenarios selecting symptoms illnesses I actually Ada produced correct report I without knowing prior. Very good even better that's free","Positive","0.362","0.43600000000000005","4083"
"Ada - Your Health Guide","nan","nan","nan","nan","4084"
"Ada - Your Health Guide","Amazing. It even mental illnesses. Although, ask a lot questions pimples...","Positive","0.25000000000000006","0.55","4085"
"Ada - Your Health Guide","good helping much things. Before I go Doctar asking happened home I Can ask Ada I happy","Positive","0.5666666666666667","0.6","4086"
"Ada - Your Health Guide","Using Google pixel 2 I put email freezes. It let keyboard input password. I can't see asks password either.","Neutral","0.0","0.0","4087"
"Ada - Your Health Guide","THIS IS COOL IT GIVES YOU ACCESS TO WHAT MAY BE WRONG WITH YOUR HEALTH PRETTY COOL 10 OUT OF TEN","Positive","0.09","0.6399999999999999","4088"
"Ada - Your Health Guide","Absolutely fantastic I love doctor thinks fantastic help people know treat home need go doctors soon My doctor said would definitely say medical certified","Positive","0.26","0.58","4089"
"Ada - Your Health Guide","Good app, shocked accurate was. The option show pain is, able choose area time though.","Positive","0.22500000000000003","0.6645833333333334","4090"
"Ada - Your Health Guide","Mind-blowing collaboration science technology. Hats developer. Keep adding detailed information disease try add Google location best hospital nearby location user betterment getting treatment.","Positive","0.7","0.525","4091"
"Ada - Your Health Guide","Its great app. Even though I never something serious, Ada helps recognise wrong me.","Negative","-0.01111111111111109","0.7722222222222221","4092"
"Ada - Your Health Guide","Very accurate diagnosing pain. Much better webMD Second review diagnosed cellulitis I suspecting DVT. Once again, visit ER proves ADA spot on!!!!","Positive","0.43810546875","0.33083333333333337","4093"
"Add Text To Photo","nan","nan","nan","nan","4094"
"Add Text To Photo","Bad Updates: Please fix save image error. . Want give 5 Stars But update Don't Save image properly. Saved images seems like Thumbnail image, blure, blonde pixle crashed. Before last two three updates It excelent Application write Pics. But now.","Negative","-0.17499999999999996","0.20833333333333331","4095"
"Add Text To Photo","The says. The color choosing system perfect inclusive. I never uninstall app. Some minor problems- 1. The upper line text line text overlaps other. 2. When I return sharing photo app, editing disappears. 3. The text input area small hard edit text enter it. 4. Most fonts useless unreadable, add two three readable fonts please, thanks.","Positive","0.05370370370370369","0.37962962962962965","4096"
"Add Text To Photo","Annoying arcade games sound effects taking pleaure struggling messy interface new heights, ads added incentive The fires sounds enabled, annoying enough, sounds seem straight poorly made puzzle game. Once get past that, find editing tools pretty rough need much patience smallest bit text want type. I could explored little longer hope discovering aspects makes Google bring top results text image, I settled wasting time writing review instead. I ads blocked rooted phone, I'm sure fantastic deal get 20meg , ads must adding fun experience using app.","Negative","-0.013952020202020216","0.5440796857463525","4097"
"Add Text To Photo","nan","nan","nan","nan","4098"
"Add Text To Photo","Sure wish better selection type faces, kinda limited... real good purpose..","Positive","0.48214285714285715","0.607936507936508","4099"
"Add Text To Photo","I like app. It's perfect professional looking photo editing, meme making, captioning. It even allows put contrasting colored border around picture make easier read multi-color backgrounds. 5 stars!","Positive","0.5625","0.55","4100"
"Add Text To Photo","Cannot get buttons needed change fonts, font size, font color appear. Tried using Bluetooth keyboard screen keypad. Neither works.","Neutral","0.0","0.0","4101"
"Add Text To Photo","Perfect me. I need easy basic tool add names photo's without massive amount frills eat time. Easy navigate tool bar. Could text style options","Positive","0.37333333333333335","0.7583333333333334","4102"
"Add Text To Photo","Using put texts/notes pictures, please add undo button, case make mistake wish take","Neutral","0.0","0.0","4103"
"Add Text To Photo","This worst typing text top bottom side shows text 1 text 2..after saving pic looks nasty","Negative","-0.5","0.8333333333333334","4104"
"Add Text To Photo","Great ONEAD app, refer id 56 axt mobile se paise kamaye.","Positive","0.8","0.75","4105"
"Add Text To Photo","Its easy, cool, nice, added. I love much. Until I used 100 times edits","Positive","0.4166666666666667","0.6566666666666667","4106"
"Add Text To Photo","user friendly doubt needs many attractive FONTS AND SOME GOOD HD STICKERS TO MAKE THIS MOST LOVEABLE. Why reply many user's querries ,reviews???????? Any hope latest version.?","Positive","0.5535714285714286","0.6428571428571429","4107"
"Add Text To Photo","I like It's probably thing saves crippling depression","Neutral","0.0","0.0","4108"
"Add Text To Photo","Amazing I before. The reason I'm downloading iPhone restarted!","Positive","0.7500000000000001","0.9","4109"
"Add Text To Photo","It system back undo, need improved.","Neutral","0.0","0.0","4110"
"Add Text To Photo","Functionally, superior apps! It WORKS, ease! For I'm trying do, though, eleven available fonts choose enough.","Positive","0.4666666666666666","0.6","4111"
"Add Text To Photo","This something everybody desires for.. really great great app.. every feature.. Nd best! Has options.. n smooth functioning well.. loved it..! Thumbs up.. highly recommendable..","Positive","0.6725","0.6066666666666666","4112"
"Add Text To Photo","I simple function I need for, delivers simply. No frills, I like. However I would LOVE way get rid ads. I would even pay version.","Positive","0.16666666666666666","0.4380952380952381","4113"
"Add Text To Photo","Very bad app. Not recommended","Negative","-0.9099999999999998","0.8666666666666667","4114"
"Add Text To Photo","199 % good get rid","Positive","0.7","0.6000000000000001","4115"
"Add Text To Photo","nan","nan","nan","nan","4116"
"Add Text To Photo","Awesome writing quotes pictures font colours. Download now.It much better others.","Positive","0.75","0.75","4117"
"Add Text To Photo","nan","nan","nan","nan","4118"
"Add Text To Photo","nan","nan","nan","nan","4119"
"Add Text To Photo","Thanks best 1.5 mb thanks,","Positive","0.4666666666666666","0.2333333333333333","4120"
"Add Text To Photo","nan","nan","nan","nan","4121"
"Add Text To Photo","Awesome Easy To Use Good No Problems Not A 24/7 Ad Popper","Positive","0.7111111111111111","0.8111111111111112","4122"
"Add Text To Photo","Small packet big bang, Thanks 2U","Negative","-0.016666666666666663","0.2333333333333333","4123"
"Add Text To Photo","It waste","Negative","-0.2","0.0","4124"
"Add Text To Photo","Cant add text pic,it even allow u text.","Neutral","0.0","0.0","4125"
"Add Text To Photo","Good please update font....","Positive","0.7","0.6000000000000001","4126"
"Add Text To Photo","I using last year perfect really love","Positive","0.5","0.5555555555555555","4127"
"Add Text To Photo","Can't place text we're I want it.","Neutral","0.0","0.0","4128"
"Add Text To Photo","can't paste text, uninstall","Neutral","0.0","0.0","4129"
"Add Text To Photo","Couldn't choose place text","Neutral","0.0","0.0","4130"
"Add Text To Photo","tried several text bubble easiest use.","Neutral","0.0","0.0","4131"
"Add Text To Photo","5 star u add Opacity filter text too...","Neutral","0.0","0.0","4132"
"Add Text To Photo","This ok","Positive","0.5","0.5","4133"
"Adobe Acrobat Reader","I really hate adobe reader fact I really like it. It's best available viewing pdf files. I gave single star recent update stopped scanning documents unless I separate adobe scanning documents. It big deal actually delivered new deliver feature small part another app! So unless adobe provide stable reliable scanner I going give adobe 1 star rating.","Positive","0.05524350649350649","0.33188311688311695","4134"
"Adobe Acrobat Reader","As 6/10/18 I can't email attachments Samsung Galaxy Note 4 cell phone. It says downloading percentage stays 0% I see bar move. I cleared cache, force stopped uninstalled reinstalled cleared trouble. The worked perfectly works perfectly fine tablet opinion trouble isolated particular phone. Please help get fixed!","Positive","0.21805555555555559","0.4055555555555556","4135"
"Adobe Acrobat Reader","It simply best kind. + scanning feature awesome. issue ""navigation"". I'm student writing final year project university, I make 30+ downloaded articles, I'd like better I set folder pdf documents show given point time ""Local"" tab app. I documents shared Bluetooth, xender, downloaded using Google Chrome browser, downloaded using Opera mini browser, scanned documents etc grouped folder sections app......... I'm saying is, give us capability choosing hide particular/multiple folders shows ""Local"" tab app, greatly reduce time used scrolling find particular document folder. good app, 4 star rating till notice","Positive","0.47666666666666674","0.5383333333333333","4136"
"Adobe Acrobat Reader","Absolutely fantastic! The Adobe Scan automatically sent folder made Adobe Adobe Reader-same fill sign. I recommend getting three: Adobe Scan, Fill & Sign, Reader. I know I would school without them. Taking pictures notes/the black(white)board, upload right photos, Adobe look though scanned them! Perfect, color choice options.","Positive","0.6190476190476191","0.811904761904762","4137"
"Adobe Acrobat Reader","Adobe ruined it. I highlight text fast anymore, sign pathetic. Glad someone recommended Xodo, I convenient features. Edit: I tried again, seemed fine, adobe requested log in... Gues stay 1 star.","Positive","0.02916666666666666","0.775","4138"
"Adobe Acrobat Reader","Deceptive. Deleting re-ordering pages shown work without $31 per month subscription. Foxit Business costs $20 upfront. PDF Max, Xodo, PDF Viewer free charge. And like scan-to-PDF feature works much better Cam Scanner Office Lens.","Positive","0.45","0.65","4139"
"Adobe Acrobat Reader","nan","nan","nan","nan","4140"
"Adobe Acrobat Reader","Very smooth app. Only add feature open multiple PDFs separate tabs. edit : So I able scan before. But latest updates I able that. It's saying separate app. Why? I also right?","Positive","0.2882142857142857","0.6044642857142857","4141"
"Adobe Acrobat Reader","Go get Xodo installing headache!! I lower rating seem save bookmarks, recall recent files. This makes headache compare two files. These people responsible PDF...?","Positive","0.1","0.4","4142"
